151956 30.0 32.0 7
152008 31.0 32.0 7
152020 29.0 32.0 7
152032 35.0 35.0 7
152038 30.0 37.0 7
152113 34.0 37.0 7
152125 33.0 35.0 7
152201 30.0 33.0 7
152224 28.0 33.0 7
152306 28.0 28.5 6
152329 30.0 31.0 6
152347 25.0 30.5 6
152359 31.0 31.5 6
160017 26.0 27.5 6
160023 28.0 26.0 6
160034 31.0 27.5 6
160040 24.0 26.0 6
160046 29.0 25.0 6
160058 23.0 24.0 6
160104 24.0 25.0 6
160110 22.0 25.5 6
160116 24.0 23.5 6
160134 18.0 25.5 6
160209 24.0 24.0 6
160221 23.0 24.0 6
160239 22.0 23.0 6
160302 20.0 21.0 6
160320 18.0 21.5 6
160332 18.0 20.5 6
160355 18.0 21.0 6
160401 19.0 20.0 6
160437 13.0 20.5 6
160455 13.0 20.0 6
160500 12.0 20.0 6
160512 14.0 20.0 6
160530 16.0 20.0 6
160548 15.0 21.0 6
160554 16.0 20.5 6
160623 14.0 20.5 6
160629 16.0 19.0 6
160635 14.0 18.5 6
160641 16.0 20.0 7
160710 15.0 19.0 7
160716 12.0 20.0 7
160722 14.0 19.0 7
160728 20.0 19.0 7
160734 16.0 19.0 7
160740 18.0 20.0 7
160746 18.0 19.0 7
160758 15.0 21.0 7
160815 19.0 21.0 7
160821 15.0 22.0 7
160827 18.0 19.0 7
160833 14.0 21.0 7
160857 14.0 22.0 7
161024 25.0 31.0 7
161030 27.0 31.0 7
161042 28.0 34.0 7
161141 41.0 44.5 8
161205 36.0 34.5 8
161211 25.0 34.5 8
161246 32.0 29.5 8
161252 28.0 29.5 8
161304 29.0 29.5 8
161327 33.0 31.0 8
161333 30.0 31.0 8
161339 35.0 32.5 8
161357 33.0 38.0 7
161433 32.0 33.5 8
161439 35.0 33.0 8
161450 31.0 34.0 8
161502 30.0 31.5 8
161526 26.0 29.5 8
161544 29.0 29.5 8
161601 25.0 29.0 8
161607 29.0 28.0 8
161631 30.0 31.0 7
161655 31.0 28.0 8
161701 30.0 28.0 8
161706 35.0 28.0 8
161724 31.0 27.5 8
161730 31.0 27.5 8
161736 31.0 27.0 8
161742 33.0 27.0 8
161748 35.0 27.0 8
161754 30.0 27.0 8
161817 31.0 26.0 8
161829 29.0 28.0 8
161835 29.0 28.5 8
161847 31.0 28.5 8
161853 29.0 30.0 8
161929 32.0 29.0 7
161934 29.0 29.0 7
161946 30.0 28.0 7
161958 29.0 28.0 7
162004 29.0 29.0 7
162039 33.0 27.0 7
162045 29.0 27.0 7
162051 35.0 27.0 7
162109 32.0 27.0 7
162115 38.0 26.0 7
162133 37.0 26.0 7
171453 11.0 15.0 7
171511 10.0 18.5 8
171517 11.0 18.5 8
171522 12.0 18.0 8
171528 12.0 15.5 8
171546 11.0 16.5 8
171552 12.0 16.5 8
171604 9.0 16.0 8
171622 14.0 18.0 8
171627 12.0 16.0 8
171633 9.0 14.5 8
171645 12.0 14.5 8
171657 12.0 15.5 8
171715 10.0 15.0 8
171744 13.0 15.0 8
171756 15.0 15.0 8
171814 12.0 15.5 8
171826 14.0 17.5 8
171832 15.0 18.5 8
171849 14.0 21.5 8
171937 14.0 21.0 8
171954 10.0 17.0 8
172000 14.0 18.0 8
220942 17.0 20.0 8
221029 15.0 20.5 8
221134 15.0 18.5 6
221221 16.0 21.0 7
221239 15.0 22.0 7
221251 19.0 22.0 7
221303 19.0 20.0 7
221314 17.0 22.0 7
221338 17.0 21.0 7
221350 16.0 22.5 8
221414 14.0 22.0 8
221419 16.0 22.5 8
221437 19.0 22.5 8
221443 21.0 23.0 8
221449 16.0 22.5 8
221455 19.0 22.0 8
221519 16.0 21.5 8
221530 15.0 21.5 8
221554 17.0 20.5 8
221624 17.0 23.0 8
221641 16.0 21.0 7
221647 19.0 22.0 7
221653 17.0 23.0 7
221659 17.0 23.0 7
221711 20.0 23.0 7
221909 20.0 24.0 7
221921 17.0 24.0 7
221933 20.0 24.0 7
221945 23.0 23.0 7
221950 21.0 25.0 7
221956 22.0 24.0 7
222008 21.0 24.0 7
222020 21.0 24.0 7
222026 21.0 24.0 7
222038 26.0 26.0 7
222050 22.0 25.0 7
222101 18.0 25.0 7
222113 22.0 24.0 7
222119 20.0 25.0 7
222149 21.0 24.0 7
222218 18.0 24.0 7
222224 17.0 26.0 7
222236 16.0 22.0 7
222248 22.0 24.0 7
222254 15.0 23.0 7
222335 18.0 19.5 6
222341 17.0 23.0 6
222347 22.0 23.0 6
222353 17.0 23.0 6
230005 20.0 24.5 6
230017 18.0 24.0 6
230040 15.0 18.5 6
230046 12.0 21.0 6
230058 16.0 20.0 6
230110 17.0 20.0 6
230116 15.0 19.5 6
230122 17.0 18.5 6
230145 16.0 20.5 6
230151 15.0 20.5 6
230221 12.0 19.5 6
230227 12.0 19.0 6
230233 14.0 18.0 6
230244 15.0 18.0 6
230302 18.0 20.0 6
230332 17.0 18.0 5
230407 15.0 18.5 6
